ID,0,1,2,3,4,5,6,7,8,9,10
2018-01420,0,0,1,1,0,0,0,0,1,0,0
2018-03742,0,1,0,0,1,0,0,0,0,0,0
2018-00612,1,0,0,1,0,0,0,1,1,0,0
2018-02469,1,0,0,0,1,0,0,0,0,0,0
2018-01296,1,1,0,0,1,0,0,0,0,0,0
2018-00655,1,0,1,1,0,0,0,0,1,0,0
2018-03603,1,0,0,0,0,0,0,1,1,0,0
2018-00601,0,1,0,0,1,1,1,0,0,0,0
2018-03985,1,0,0,0,0,0,1,0,0,0,0
2018-01320,1,1,1,0,0,0,1,0,0,0,0
2018-01104,0,0,0,0,1,0,1,0,1,0,0
2018-01885,0,0,1,0,1,0,0,0,1,0,0
2018-02216,0,1,1,0,1,0,1,0,1,0,0
2018-01264,0,0,0,0,1,0,1,0,0,0,0
2018-01914,1,1,1,0,0,0,0,0,1,0,0
2018-02171,1,0,1,1,0,0,0,1,1,1,0
2018-04039,0,1,0,0,1,0,1,0,0,0,0
2018-03975,1,1,0,0,1,0,0,0,0,0,0
2018-03700,1,0,1,1,0,0,0,0,0,0,0
2018-01024,1,1,1,0,0,0,0,0,1,1,0
2018-00144,0,0,0,0,1,1,1,0,0,0,0
2018-01711,1,0,0,1,0,0,0,0,0,0,0
2018-02750,1,0,0,0,0,0,1,0,1,0,0
2018-03721,1,1,0,0,1,0,1,0,1,0,0
2018-03675,0,0,0,1,1,1,0,0,0,0,0
2018-02777,0,0,0,0,1,0,1,0,0,1,0
2018-03003,0,0,0,0,1,0,0,0,0,0,0
2018-04158,1,0,0,0,0,0,0,0,0,0,0
2018-04094,1,0,0,0,1,1,0,1,1,0,0
2018-02761,0,0,0,0,0,0,1,0,0,0,0
2018-03898,1,0,1,0,0,0,0,0,0,0,0
2018-01715,1,1,1,0,0,0,1,1,0,0,0
2018-01461,1,1,0,0,0,0,1,0,1,0,0
2018-01402,1,1,1,0,0,0,1,0,0,0,0
2018-02100,0,0,1,0,0,0,0,1,1,0,0
2018-00324,0,0,0,0,1,0,1,0,1,0,0
2018-03834,1,1,0,0,0,0,0,0,0,0,0
2018-03665,0,0,1,0,0,0,0,0,1,0,0
2018-01749,1,1,0,0,1,0,1,1,0,1,1
2018-03108,0,0,1,1,0,0,0,1,0,0,0
2018-01170,1,0,1,0,0,0,0,0,0,0,0
2018-02857,1,0,0,0,0,0,0,0,1,0,0
2018-02532,1,1,0,0,0,0,0,0,1,0,0
2018-00507,1,0,1,0,1,0,0,0,0,0,0
2018-00181,0,0,1,0,1,0,0,0,0,0,0
2018-03280,0,0,0,0,1,1,1,0,0,0,0
2018-02164,0,1,0,0,1,0,0,1,0,0,0
2018-04161,1,0,1,0,1,0,1,0,0,0,0
2018-00872,0,0,0,0,1,1,1,1,0,0,0
2018-02670,0,0,1,1,1,0,1,1,0,0,0
2018-02036,1,1,1,0,0,0,0,0,0,0,0
2018-03912,0,0,1,0,1,0,0,0,0,0,0
2018-02371,1,0,1,0,0,0,0,0,0,1,0
2018-02905,1,1,1,0,1,0,0,0,0,0,0
2018-01226,0,0,1,1,0,0,0,0,0,0,0
2018-01250,1,1,1,1,0,0,0,0,0,0,0
2018-00089,1,0,0,1,0,0,0,1,1,0,0
2018-04304,0,0,0,0,0,0,0,0,0,0,0
2018-03075,1,1,1,0,1,0,1,0,0,0,0
2018-01386,0,0,0,1,1,0,1,0,0,0,0
2018-03570,0,0,0,0,1,1,0,0,0,0,0
2018-01274,1,0,0,1,0,0,0,0,1,0,0
2018-04033,0,0,1,0,0,0,0,0,0,0,0
2018-01001,1,1,1,0,0,0,0,0,1,0,0
2018-00225,0,0,0,0,1,0,1,0,0,0,0
2018-02876,0,1,0,0,1,0,1,0,0,0,0
2018-03447,0,1,0,1,1,1,1,0,0,0,0
2018-04322,0,1,0,1,1,0,0,0,0,0,0
2018-00330,0,0,0,0,0,0,1,0,0,0,0
2018-02610,0,0,0,0,0,0,0,0,0,0,0
2018-01872,0,1,0,0,1,0,0,0,0,0,0
2018-04266,0,0,0,0,1,0,1,0,0,0,0
2018-02326,0,1,0,0,0,0,0,0,1,0,0
2018-03421,1,0,1,0,0,0,0,0,0,0,0
2018-02244,0,0,0,1,1,0,1,0,0,0,0
2018-03111,1,1,1,0,0,0,0,1,1,0,0
2018-00781,1,1,1,1,1,0,0,0,1,0,0
2018-03350,1,0,0,1,0,0,0,0,1,1,0
2018-03018,0,1,1,0,0,0,0,0,1,0,0
2018-01079,1,1,1,0,0,0,0,0,0,0,0
2018-00431,1,0,1,0,0,0,1,0,0,0,0
2018-03220,1,1,0,0,1,0,1,0,0,0,0
2018-03973,0,0,0,0,1,0,1,0,0,0,0
2018-03309,1,0,0,1,0,0,0,0,1,0,0
2018-00972,0,0,0,0,1,1,1,0,0,0,0
2018-03610,1,0,0,0,0,0,0,0,1,0,0
2018-03728,0,1,1,1,1,1,0,0,0,0,1
2018-01363,1,0,0,0,1,0,1,0,1,0,0
2018-01630,1,0,0,0,1,0,0,0,0,0,0
2018-02279,0,0,0,0,1,0,1,0,0,0,0
2018-04208,0,1,1,0,0,0,0,0,0,0,0
2018-02442,1,1,0,0,0,0,0,0,1,0,0
2018-02578,0,1,0,0,1,1,0,0,0,0,0
2018-02338,1,1,1,0,1,0,1,0,1,0,0
2018-01506,0,0,1,0,1,0,0,1,0,1,0
2018-00726,0,0,0,0,1,0,0,0,0,0,0
2018-01644,0,1,1,0,1,0,0,0,1,0,1
2018-02118,1,1,0,0,0,0,0,0,1,0,0
2018-00010,1,1,1,0,0,0,0,0,0,0,0
2018-00870,1,1,0,0,0,0,0,1,0,1,0
2018-02722,0,0,1,0,0,0,1,0,1,0,0
2018-01094,1,0,0,0,1,0,0,0,0,0,0
2018-04342,0,0,1,0,0,0,0,0,0,0,0
2018-02401,0,1,0,1,1,0,1,0,0,0,0
2018-01232,0,0,1,0,1,0,0,1,1,0,0
2018-03034,1,1,0,0,0,0,0,1,1,0,1
2018-00571,1,0,0,0,1,0,1,1,0,0,0
2018-01178,0,1,1,0,1,0,1,0,0,0,0
2018-00268,0,0,0,0,0,0,0,0,0,0,0
2018-02439,0,1,1,0,0,1,0,0,0,0,0
2018-01121,1,1,1,0,0,0,1,0,1,0,0
2018-02187,1,1,1,1,0,0,0,0,0,0,0
2018-00920,1,0,1,0,0,0,0,1,1,0,0
2018-00868,1,0,1,0,0,0,0,0,0,0,0
2018-00577,0,0,1,0,1,0,1,0,0,0,0
2018-00788,1,1,1,1,1,0,1,0,0,0,0
2018-03452,0,0,0,1,1,1,1,1,0,0,0
2018-03206,0,0,1,0,1,0,1,0,0,0,0
2018-03790,1,0,0,0,0,0,0,0,1,0,0
2018-02473,0,1,0,0,0,0,0,0,0,0,0
2018-03791,0,1,0,0,0,0,1,1,0,0,0
2018-02300,1,1,1,0,1,0,0,1,0,0,0
2018-04355,1,0,1,0,0,1,1,0,1,0,1
2018-03905,0,0,0,0,1,1,1,0,0,0,0
2018-03681,0,1,0,0,1,0,1,0,1,0,0
2018-00692,1,0,1,0,1,0,1,0,0,0,0
2018-01515,0,1,1,0,0,0,0,0,1,0,0
2018-02812,0,1,1,0,0,0,1,0,0,0,0
2018-02869,1,0,1,0,0,0,0,0,0,0,0
2018-02218,0,0,1,0,0,0,0,0,1,0,0
2018-02580,0,1,1,0,1,1,1,0,0,1,0
2018-00950,0,0,1,0,0,0,0,0,1,0,0
2018-02927,1,0,0,0,0,1,0,0,1,0,0
2018-00629,0,0,0,1,0,0,1,0,0,0,0
2018-00179,0,0,1,0,0,0,0,0,1,0,0
2018-00879,1,0,0,1,0,0,0,0,0,0,0
2018-03282,0,1,1,0,1,0,0,0,0,0,0
2018-00242,0,0,1,1,0,1,0,1,1,0,0
2018-00918,1,0,0,0,0,0,1,0,0,0,1
2018-00740,1,0,0,1,1,0,1,0,0,0,0
2018-00248,1,0,1,1,1,0,0,0,1,0,0
2018-00574,0,0,1,1,0,0,0,0,0,0,0
2018-00687,0,0,0,1,1,1,1,0,0,0,0
2018-01893,1,0,1,0,0,0,0,0,0,0,0
2018-00126,0,1,0,0,1,0,1,0,1,0,0
2018-03864,0,0,0,0,0,0,1,0,1,0,0
2018-03954,1,0,1,0,0,0,0,1,1,0,0
2018-01391,1,0,1,0,0,0,0,1,1,0,0
2018-02219,1,0,1,0,0,0,0,0,0,0,0
2018-02945,0,1,0,0,0,0,0,0,0,0,0
2018-02078,1,0,0,0,1,0,1,1,0,0,0
2018-02916,0,1,1,0,1,1,1,0,0,0,0
2018-02038,0,0,0,1,1,1,1,0,0,0,0
2018-04118,1,0,1,1,0,0,0,0,1,0,0
2018-00331,1,0,0,1,0,0,0,0,0,0,0
2018-00345,1,1,1,1,1,1,1,0,0,0,0
2018-03799,0,0,1,0,1,0,1,0,0,0,0
2018-01722,0,0,0,0,1,0,1,0,1,0,0
2018-03365,1,0,0,0,1,1,1,0,1,0,0
2018-03907,0,1,0,0,1,0,1,0,0,0,0
2018-03883,0,0,1,0,0,0,0,0,1,0,0
2018-04272,0,0,0,0,1,0,1,0,0,0,0
2018-01245,0,0,0,0,0,0,0,0,0,0,0
2018-03807,1,0,1,0,0,0,0,1,0,0,0
2018-02974,0,1,0,1,0,1,0,0,1,0,0
2018-00528,1,0,1,0,1,0,0,0,1,0,0
2018-03112,1,0,0,0,0,0,0,0,1,0,0
2018-03175,1,1,1,0,1,0,0,0,1,0,0
2018-02641,0,0,1,0,0,0,0,0,0,0,0
2018-01353,1,1,1,0,1,0,0,0,0,0,0
2018-02498,1,0,1,0,0,0,0,0,1,0,0
2018-02003,0,0,1,0,1,0,0,1,1,0,0
2018-04278,0,0,0,0,0,0,1,0,1,0,0
2018-03086,1,1,0,0,0,0,0,0,0,1,0
2018-01683,0,0,0,0,1,0,0,0,0,0,0
2018-04096,1,0,0,0,0,0,0,1,0,0,0
2018-01233,0,0,0,1,0,0,1,0,1,0,0
2018-02311,0,0,0,0,1,0,1,0,1,0,0
2018-03278,1,1,1,0,0,0,0,0,0,0,0
2018-02834,1,0,1,0,0,1,0,1,1,0,0
2018-01165,0,1,1,0,0,0,0,0,1,0,0
2018-01136,0,1,1,0,1,0,0,0,1,0,0
2018-01180,0,1,0,0,1,0,1,0,0,0,0
2018-03185,1,1,0,0,0,0,0,0,0,0,0
2018-01937,1,0,0,0,1,0,0,0,1,0,0
2018-00059,0,1,0,0,1,1,1,0,0,0,0
2018-02899,0,0,0,1,1,0,1,0,0,0,0
2018-03959,1,1,1,1,1,0,1,0,0,0,0
2018-04159,0,1,1,0,0,0,0,0,1,0,0
2018-01907,1,1,1,0,0,0,0,0,1,0,0
2018-01745,0,0,1,0,1,0,0,0,0,0,0
2018-03502,1,0,1,0,1,0,0,0,0,0,0
2018-02015,1,0,1,0,0,0,0,0,0,0,0
2018-00443,1,1,1,1,0,0,0,0,1,0,0
2018-02048,1,0,0,1,1,0,0,0,0,0,0
2018-02514,0,1,1,0,1,0,1,0,0,0,0
2018-01490,1,1,0,1,0,0,0,0,1,0,1
2018-01583,0,1,1,0,1,0,0,0,0,0,0
2018-02094,0,0,0,0,1,1,1,0,0,0,0
2018-03256,1,0,1,0,0,0,0,0,1,0,0
2018-00005,1,0,1,0,1,0,0,0,0,0,0
2018-02058,0,1,0,0,1,0,1,0,0,0,0
2018-03353,1,0,1,1,1,0,0,0,0,0,0
2018-03364,1,0,0,1,1,0,1,0,0,0,0
2018-00065,0,0,0,0,1,0,1,0,0,0,1
2018-03235,0,0,1,1,0,0,0,0,1,0,0
2018-04363,0,0,1,0,0,0,0,1,1,0,0
2018-03402,0,0,0,0,1,1,1,0,0,0,0
2018-00704,1,0,1,1,0,0,1,0,1,0,0
2018-03392,1,1,0,0,0,0,0,0,0,0,0
2018-04068,0,1,0,0,1,0,1,0,0,0,0
2018-04217,1,0,1,0,0,0,1,0,0,0,0
2018-01113,1,0,0,1,0,0,0,0,1,0,0
2018-02121,1,0,0,1,1,0,1,0,1,0,0
2018-04135,0,1,1,1,1,0,0,1,0,0,0
2018-01235,0,0,1,0,1,0,1,0,0,0,0
2018-01367,0,0,0,0,1,1,1,0,0,0,0
2018-03260,1,0,0,1,0,1,1,0,0,0,1
2018-02060,0,0,0,0,1,0,1,1,1,0,0
2018-00007,1,0,0,0,0,0,0,1,1,0,0
2018-02389,0,0,1,1,0,1,1,0,0,0,0
2018-02560,1,0,1,1,1,0,0,1,1,0,0
2018-01443,0,0,0,1,1,0,0,0,0,0,0
2018-03233,1,0,1,0,1,0,0,0,0,0,0
2018-00978,1,1,0,0,0,0,0,0,1,0,0
2018-03144,0,0,0,1,1,1,1,0,0,0,0
2018-02200,1,0,1,1,0,0,0,0,0,0,0
2018-02161,0,1,0,0,1,0,1,0,1,0,0
2018-02563,1,1,0,1,1,0,1,0,0,0,0
2018-03159,0,1,1,0,1,0,0,0,0,1,0
2018-04259,1,1,0,0,0,0,1,0,1,0,0
2018-01409,1,0,0,0,0,0,0,0,0,0,0
2018-02260,0,1,1,1,1,0,0,0,0,0,0
2018-02719,1,0,0,1,0,0,1,0,0,0,0
2018-01220,0,0,0,0,1,0,1,0,0,0,0
2018-03316,1,0,0,1,0,0,1,0,1,0,1
2018-01616,0,0,0,1,1,0,1,0,0,0,0
2018-01396,0,0,1,0,1,0,1,1,1,0,0
2018-00557,1,0,0,0,1,0,1,0,0,0,0
2018-00583,1,1,1,1,1,0,0,0,0,0,0
2018-03861,0,0,0,0,1,0,0,1,1,0,0
2018-01379,1,1,0,0,1,0,0,1,1,0,0
2018-03263,0,1,1,1,1,0,1,0,1,0,0
2018-04098,1,1,0,1,0,0,0,0,1,0,0
2018-01475,0,1,1,0,1,0,0,0,0,0,0
2018-00336,0,1,0,0,0,1,1,0,1,0,0
2018-00989,0,1,0,0,1,0,0,0,0,0,0
2018-02289,0,0,0,0,1,0,1,0,0,0,0
2018-00567,0,0,0,0,1,0,1,0,0,0,0
2018-02617,1,1,0,0,1,0,1,1,0,0,0
2018-01017,0,1,0,0,0,0,0,1,1,0,0
2018-02849,0,0,1,0,0,0,0,0,1,0,0
2018-01789,0,0,0,0,1,0,1,0,1,0,0
2018-02018,0,1,0,0,1,0,0,0,0,0,0
2018-04091,1,0,0,0,1,0,1,0,0,0,0
2018-02330,0,1,1,0,1,0,0,0,0,0,0
2018-04374,1,0,1,0,0,0,0,0,0,0,0
2018-03414,1,0,0,0,0,0,0,0,0,0,0
2018-01870,0,1,1,0,0,0,0,0,1,1,0
2018-00190,1,0,1,0,0,0,0,1,0,0,0
2018-03824,0,0,0,0,1,0,1,0,0,0,0
2018-03933,1,1,1,0,1,0,0,0,1,0,1
2018-02157,1,0,1,0,0,0,1,1,0,0,0
2018-00775,0,0,1,0,1,0,1,0,1,0,0
2018-04129,0,0,1,1,0,0,1,0,0,0,0
2018-01773,1,1,0,0,0,0,0,0,1,0,0
2018-04206,1,1,1,0,0,0,0,0,0,0,0
2018-04357,1,0,0,0,1,0,0,0,1,0,0
2018-01392,1,0,0,0,0,0,0,1,0,0,0
2018-02428,0,1,0,1,1,0,1,0,0,0,0
2018-02684,0,0,0,0,0,0,1,0,1,0,1
2018-00229,1,1,1,1,1,0,0,0,0,0,0
2018-00388,0,1,0,0,0,0,0,1,0,0,0
2018-02996,1,0,0,0,0,0,0,0,1,0,0
2018-04224,0,0,0,0,0,0,0,0,1,0,0
2018-00058,0,0,1,0,0,0,1,1,0,0,0
2018-01621,0,1,0,1,1,0,1,0,1,0,0
2018-02150,1,0,1,0,0,0,0,0,1,0,0
2018-01608,0,0,0,0,1,0,1,0,1,0,0
2018-00260,1,1,0,0,0,0,1,0,0,0,0
2018-02151,1,1,0,0,1,0,1,0,1,0,0
2018-02258,0,0,0,1,0,1,1,0,0,0,0
2018-01511,0,1,1,0,0,0,0,0,1,0,0
2018-01456,1,0,1,0,0,0,0,0,1,0,0
2018-03205,1,0,0,0,1,1,0,0,1,0,0
2018-00789,1,0,0,0,1,1,1,0,0,1,0
2018-03050,0,0,0,0,0,0,0,0,1,0,0
2018-02404,1,0,0,0,1,0,0,0,0,0,0
2018-02179,1,0,1,0,0,1,0,0,0,0,0
2018-00214,1,0,1,0,0,0,1,0,1,0,0
2018-03924,0,1,0,1,1,1,1,0,0,0,0
2018-02135,0,0,0,0,1,0,1,0,1,0,0
2018-00921,1,1,0,0,0,0,0,0,0,0,0
2018-01825,0,0,0,0,1,0,1,0,0,0,1
2018-02822,1,0,0,0,1,0,0,0,0,0,0
2018-03533,0,0,0,0,1,0,1,0,0,0,0
2018-02091,1,1,1,0,1,0,0,0,0,1,0
2018-02735,0,0,0,0,0,0,0,0,1,0,0
2018-00805,1,0,0,0,0,0,1,0,1,0,0
2018-02474,0,1,1,0,1,0,1,0,0,0,0
2018-03232,0,0,0,1,1,1,1,0,0,0,0
2018-01308,1,0,0,0,1,0,0,0,0,0,0
2018-01763,1,0,0,0,0,0,0,0,1,0,0
2018-01956,1,1,0,0,0,0,0,0,1,0,0
2018-01815,1,0,1,0,0,0,0,0,1,0,0
2018-01377,0,1,1,1,1,0,0,0,0,0,0
2018-00131,1,0,0,0,0,0,0,0,0,0,0
2018-00086,0,0,0,0,1,1,1,0,0,0,0
2018-04356,0,0,0,0,1,1,1,0,0,0,0
2018-01175,0,0,0,1,1,1,0,1,0,0,0
2018-02725,0,0,0,1,1,0,0,1,0,0,0
2018-02374,1,0,1,0,0,0,0,0,1,0,0
2018-00570,0,0,0,1,1,0,1,0,0,0,0
2018-03351,1,0,0,0,0,0,0,1,1,0,0
2018-02496,0,0,0,0,1,0,0,0,0,0,0
2018-00152,0,0,1,0,0,0,0,1,1,1,0
2018-02914,0,0,0,0,1,0,1,0,0,0,0
2018-02491,1,0,1,1,0,0,0,0,0,0,0
2018-04145,0,1,0,0,1,0,1,0,0,1,0
2018-01930,1,0,1,0,0,0,1,0,0,0,0
2018-04300,0,1,0,0,1,1,1,0,0,0,0
2018-02104,1,1,0,0,1,0,1,0,0,0,0
2018-00284,1,0,0,0,1,0,1,0,0,0,1
2018-02304,1,0,0,0,0,0,0,0,1,0,0
2018-02634,0,1,0,0,1,0,0,0,0,0,0
2018-01185,0,1,0,0,1,1,1,0,0,0,0
2018-00414,1,0,0,0,1,0,0,0,1,0,0
2018-00700,0,0,0,0,1,0,1,0,1,0,0
2018-03836,0,0,0,1,1,0,1,0,1,0,0
2018-00478,1,0,1,0,0,0,0,1,0,0,0
2018-03258,1,1,0,0,1,0,1,0,1,0,0
2018-00354,1,1,1,0,0,0,0,0,0,0,0
2018-02367,0,0,0,0,1,0,1,0,0,0,0
2018-02337,1,0,1,0,0,0,0,1,0,1,0
2018-00034,1,1,0,0,1,0,0,0,1,0,0
2018-01574,0,1,0,1,1,1,0,0,1,0,0
2018-01867,0,0,0,0,1,0,1,0,0,1,0
2018-04223,1,0,0,0,0,0,0,0,0,0,0
2018-04269,1,0,0,0,0,0,1,0,0,0,0
2018-03434,1,1,0,1,0,1,0,0,0,0,0
2018-01048,1,0,1,0,0,0,0,1,1,0,1
2018-03727,0,0,0,0,1,0,0,0,1,0,0
2018-04200,0,1,1,0,0,0,1,0,0,0,0
2018-02195,0,0,1,0,0,0,0,0,0,0,0
2018-00897,1,1,1,0,0,0,0,0,1,0,0
2018-01979,0,1,0,0,0,0,1,0,1,0,0
2018-00482,0,0,0,0,1,0,1,0,1,0,0
2018-03672,0,0,1,0,0,0,0,0,1,0,0
2018-00294,0,0,0,0,1,0,0,0,0,0,0
2018-02396,0,0,0,1,0,0,1,0,0,0,0
2018-02581,0,0,0,1,0,0,1,0,0,0,0
2018-02419,0,0,0,0,1,0,0,0,0,0,0
2018-03546,0,0,0,1,1,1,0,0,1,0,0
2018-01510,1,0,1,0,0,0,0,0,1,0,0
2018-02765,1,0,0,0,0,0,1,0,1,0,0
2018-03117,1,0,0,0,0,0,0,0,1,0,0
2018-02823,0,0,1,0,1,0,1,0,0,0,0
2018-01712,0,1,0,0,1,0,1,1,0,0,0
2018-02041,1,1,0,0,0,0,1,1,0,0,0
2018-00077,1,1,1,0,0,0,0,0,1,0,0
2018-00892,0,1,1,0,1,1,1,0,1,1,0
2018-02494,0,1,0,0,1,1,1,0,1,0,0
2018-00173,0,1,1,0,0,0,0,0,1,0,0
2018-02302,1,0,0,0,1,1,1,0,0,0,0
2018-00212,0,0,1,0,0,0,0,0,1,0,0
2018-03412,0,0,0,0,1,0,0,0,1,1,0
2018-01828,0,0,1,0,1,1,1,0,0,0,1
2018-00560,1,0,0,0,0,0,1,0,0,0,0
2018-04265,1,0,1,0,1,0,1,0,0,0,0
2018-04141,1,0,0,0,0,0,0,0,1,0,0
2018-03327,1,0,0,1,1,0,1,1,1,1,1
2018-01342,0,0,0,0,1,0,1,1,1,0,0
2018-03586,1,0,0,0,1,0,1,0,1,0,0
2018-01739,1,1,0,0,1,0,0,1,0,0,0
2018-04127,0,0,0,0,1,0,0,0,0,0,0
2018-03215,1,0,1,1,0,0,0,0,0,1,0
2018-03404,0,0,0,0,0,0,1,0,0,0,0
2018-00503,0,0,0,1,1,0,1,0,0,0,0
2018-01984,0,0,0,0,1,1,1,0,0,0,0
2018-00114,1,1,0,1,0,0,0,0,0,0,0
2018-01213,1,1,0,0,1,0,1,0,0,0,0
2018-02821,0,0,1,1,0,0,0,0,1,0,0
2018-01844,1,0,0,0,0,1,0,0,0,0,0
2018-01546,0,1,0,0,0,1,0,0,0,0,0
2018-01777,0,1,0,1,1,1,1,0,0,0,0
2018-03976,0,0,1,0,0,0,0,0,0,0,0
2018-02403,1,0,0,1,1,0,1,1,0,0,1
2018-03649,1,0,1,0,1,0,1,0,0,0,0
2018-01776,1,0,1,0,0,0,0,1,1,0,0
2018-02742,1,1,1,0,0,0,0,0,1,0,0
2018-03382,1,0,0,0,1,0,1,1,1,0,0
2018-04128,0,1,0,0,1,0,1,0,0,0,0
2018-00011,0,1,0,1,1,0,1,0,0,0,0
2018-02335,0,0,0,0,1,0,1,0,0,0,0
2018-04166,1,0,1,0,0,0,0,1,0,1,0
2018-03081,1,1,0,0,1,0,1,0,0,0,0
2018-00750,1,0,0,0,0,0,0,0,1,0,0
2018-00708,0,0,0,0,1,1,1,0,0,0,0
2018-03021,0,1,0,0,1,0,1,0,0,0,0
2018-02780,1,1,1,0,0,0,0,0,0,0,0
2018-00821,0,1,0,1,1,0,1,0,0,0,0
2018-00572,1,1,1,0,0,0,0,0,0,0,1
2018-01829,0,0,1,0,1,0,1,0,0,0,0
2018-02461,1,1,1,0,0,0,0,0,1,0,0
2018-03443,1,0,1,0,0,0,0,0,1,0,0
2018-01609,0,1,0,1,1,0,1,0,0,0,0
2018-02199,0,0,1,0,1,0,0,0,0,0,0
2018-00992,1,1,1,0,0,0,0,0,0,0,0
2018-00578,1,0,1,0,0,0,0,0,1,0,0
2018-00209,1,0,0,0,1,0,0,0,1,0,0
2018-00589,1,1,0,1,1,0,1,0,0,0,0
2018-00130,1,0,1,0,0,0,0,0,0,0,0
2018-01371,1,0,1,0,0,0,0,0,0,0,0
2018-04218,0,0,0,0,1,0,0,0,0,0,0
2018-01349,1,0,0,1,0,0,0,0,0,0,0
2018-00145,0,0,0,0,0,0,0,1,0,0,0
2018-02565,1,0,1,0,1,0,0,1,1,0,0
2018-03116,0,0,0,0,1,0,0,0,0,0,0
2018-02961,1,0,0,0,0,0,0,0,0,0,0
2018-00608,1,0,1,1,0,0,0,0,1,0,0
2018-00218,1,0,0,1,1,0,0,1,0,0,0
2018-03793,0,0,0,1,0,1,0,0,0,1,0
2018-01959,0,1,1,0,0,0,0,0,0,0,0
2018-01393,0,0,1,0,1,0,0,0,0,0,0
2018-01444,0,0,0,0,1,0,1,0,1,0,0
2018-02487,0,0,1,0,1,0,0,1,0,0,1
2018-01036,1,0,0,0,1,0,1,1,1,1,0
2018-01791,1,1,0,0,0,0,0,0,1,0,0
2018-03190,0,0,0,0,0,0,0,0,1,0,0
2018-04337,0,0,1,0,0,0,1,0,0,0,0
2018-03725,1,0,0,0,0,0,1,0,0,1,0
2018-02075,1,0,0,0,1,0,0,0,0,0,0
2018-01159,0,0,0,0,1,0,0,0,0,0,0
2018-01448,1,0,0,0,0,0,1,0,0,0,0
2018-02810,0,1,1,0,1,0,0,0,1,0,1
2018-03616,1,0,1,0,0,0,0,0,1,0,0
2018-01164,0,0,0,1,1,0,0,0,1,0,0
2018-00777,0,0,1,0,0,0,0,0,1,0,0
2018-00782,0,0,0,0,0,0,0,1,1,0,0
2018-03554,0,0,1,0,1,0,0,0,1,0,0
2018-02711,0,0,1,0,0,0,0,0,1,0,0
2018-02415,1,0,0,0,1,0,1,0,0,0,0
2018-04280,0,0,0,0,1,1,1,0,0,0,0
2018-03104,0,0,1,0,1,1,0,1,1,0,0
2018-01427,1,1,1,0,0,0,1,0,0,0,0
2018-04120,1,0,1,0,1,0,0,1,0,0,0
2018-00429,0,1,0,0,1,0,0,0,0,0,0
2018-02387,0,1,1,0,0,0,0,0,1,0,0
2018-02770,0,0,0,1,1,0,0,0,1,0,0
2018-03313,0,1,0,1,1,1,0,0,0,0,0
2018-00101,0,1,1,0,0,0,1,0,0,1,0
2018-01092,0,1,0,0,1,0,1,0,0,0,0
2018-00757,1,0,0,1,1,0,0,0,1,0,0
2018-02738,1,0,0,0,0,0,0,0,0,0,0
2018-00193,0,0,0,1,1,0,1,1,0,0,0
2018-02299,1,1,1,0,0,0,0,1,1,0,0
2018-01267,1,1,1,0,0,0,0,0,1,0,0
2018-02720,0,0,0,0,1,0,1,0,1,0,0
2018-01620,1,0,1,0,1,0,0,1,0,0,0
2018-02701,0,0,0,1,0,0,1,0,1,0,0
2018-03194,0,0,0,1,1,1,1,0,0,0,0
2018-01317,1,0,1,0,0,0,0,0,1,0,0
2018-00043,0,0,0,0,0,0,1,0,0,0,1
2018-00069,0,0,1,0,0,0,0,0,0,1,0
2018-02690,0,0,0,0,1,0,1,0,0,0,0
2018-01070,0,0,0,0,1,0,0,0,0,0,0
2018-02158,0,0,0,1,0,1,1,0,1,0,1
2018-00127,0,1,1,0,1,0,1,0,0,0,0
2018-01880,0,0,1,1,1,0,0,0,0,0,0
2018-04097,1,1,1,0,1,0,0,0,0,0,0
2018-00549,1,0,0,0,1,0,1,0,0,0,0
2018-03710,1,1,1,0,1,0,0,0,0,0,0
2018-02287,0,0,0,0,1,0,1,0,0,0,1
2018-02210,1,0,0,1,0,0,0,0,0,0,0
2018-03515,1,0,1,0,0,0,0,0,1,0,0
2018-03126,0,0,0,0,1,0,1,0,0,0,0
2018-04364,0,1,0,1,0,0,0,0,1,0,0
2018-01927,1,0,1,0,0,0,1,0,1,1,0
2018-00243,0,0,0,0,1,1,1,0,0,0,0
2018-04122,0,0,0,0,1,1,1,0,0,0,0
2018-01811,0,1,1,0,1,0,1,0,1,0,0
2018-03071,0,1,1,0,0,0,1,0,1,0,0
2018-01868,0,0,0,0,1,0,1,0,0,0,0
2018-03442,1,1,1,0,1,0,0,0,1,0,0
2018-01847,0,1,0,0,1,0,1,0,0,0,0
2018-02248,1,0,1,0,1,0,1,0,1,1,0
2018-02917,1,1,0,0,0,0,0,0,1,0,1
2018-04017,0,0,0,1,0,0,0,1,1,0,0
2018-01067,0,0,1,0,1,0,0,0,0,0,0
2018-01631,1,0,0,0,0,0,0,1,1,0,0
2018-03689,0,1,1,0,1,0,0,0,0,0,0
2018-02102,0,0,1,0,0,0,0,1,1,1,0
2018-01498,0,0,1,0,0,0,0,0,0,0,0
2018-03693,0,0,1,0,1,0,0,0,1,0,0
2018-03118,0,0,0,0,1,0,1,0,0,0,0
2018-03079,1,1,0,0,1,1,1,0,0,0,0
2018-03548,1,1,0,0,1,0,1,0,0,0,0
2018-02486,0,1,1,0,0,0,0,0,1,0,0
2018-01091,0,0,0,0,0,0,1,0,0,0,0
